id,Exited
187332,1
187333,0
187334,1
187335,1
187336,1
187337,0
187338,1
187339,1
187340,0
187341,1
187342,0
187343,1
187344,1
187345,0
187346,0
187347,1
187348,1
187349,1
187350,1
187351,1
187352,1
187353,1
187354,1
187355,1
187356,0
187357,1
187358,0
187359,1
187360,0
187361,0
187362,0
187363,1
187364,0
187365,0
187366,0
187367,1
187368,1
187369,0
187370,0
187371,1
187372,0
187373,0
187374,0
187375,1
187376,0
187377,0
187378,0
187379,1
187380,1
187381,1
187382,1
187383,1
187384,0
187385,1
187386,0
187387,1
187388,1
187389,0
187390,0
187391,0
187392,0
187393,1
187394,0
187395,1
187396,0
187397,1
187398,1
187399,1
187400,0
187401,0
187402,0
187403,1
187404,0
187405,1
187406,1
187407,0
187408,1
187409,1
187410,1
187411,0
187412,1
187413,1
187414,1
187415,0
187416,1
187417,0
187418,0
187419,0
187420,1
187421,0
187422,1
187423,1
187424,0
187425,1
187426,0
187427,0
187428,1
187429,0
187430,0
187431,0
187432,0
187433,1
187434,1
187435,1
187436,0
187437,0
187438,0
187439,0
187440,0
187441,1
187442,1
187443,1
187444,1
187445,1
187446,0
187447,0
187448,0
187449,0
187450,0
187451,0
187452,1
187453,1
187454,1
187455,1
187456,0
187457,1
187458,1
187459,1
187460,1
187461,1
187462,1
187463,1
187464,1
187465,1
187466,0
187467,0
187468,0
187469,1
187470,0
187471,1
187472,0
187473,0
187474,0
187475,1
187476,0
187477,0
187478,1
187479,0
187480,0
187481,0
187482,1
187483,1
187484,1
187485,0
187486,0
187487,0
187488,0
187489,0
187490,0
187491,0
187492,1
187493,1
187494,0
187495,0
187496,1
187497,1
187498,0
187499,0
187500,0
187501,1
187502,1
187503,1
187504,0
187505,0
187506,0
187507,0
187508,0
187509,1
187510,1
187511,0
187512,1
187513,1
187514,1
187515,0
187516,0
187517,1
187518,1
187519,0
187520,1
187521,1
187522,1
187523,1
187524,0
187525,1
187526,0
187527,0
187528,1
187529,0
187530,1
187531,0
187532,1
187533,1
187534,0
187535,0
187536,0
187537,1
187538,1
187539,0
187540,0
187541,1
187542,0
187543,1
187544,1
187545,1
187546,0
187547,1
187548,1
187549,1
187550,0
187551,1
187552,1
187553,0
187554,0
187555,1
187556,0
187557,1
187558,0
187559,1
187560,1
187561,1
187562,1
187563,0
187564,0
187565,0
187566,1
187567,1
187568,0
187569,0
187570,0
187571,0
187572,0
187573,1
187574,1
187575,1
187576,0
187577,0
187578,1
187579,0
187580,0
187581,1
187582,1
187583,0
187584,0
187585,0
187586,0
187587,0
187588,0
187589,0
187590,0
187591,0
187592,0
187593,1
187594,1
187595,0
187596,0
187597,0
187598,1
187599,1
187600,1
187601,0
187602,0
187603,1
187604,0
187605,1
187606,0
187607,1
187608,0
187609,1
187610,0
187611,0
187612,1
187613,0
187614,1
187615,0
187616,1
187617,1
187618,1
187619,0
187620,1
187621,1
187622,0
187623,0
187624,1
187625,1
187626,1
187627,1
187628,1
187629,0
187630,1
187631,0
187632,1
187633,1
187634,0
187635,1
187636,1
187637,0
187638,1
187639,0
187640,0
187641,0
187642,0
187643,0
187644,1
187645,0
187646,1
187647,0
187648,1
187649,0
187650,0
187651,0
187652,1
187653,1
187654,1
187655,0
187656,0
187657,1
187658,0
187659,0
187660,0
187661,1
187662,1
187663,0
187664,1
187665,0
187666,1
187667,1
187668,0
187669,1
187670,1
187671,0
187672,0
187673,0
187674,0
187675,1
187676,0
187677,0
187678,0
187679,1
187680,0
187681,0
187682,1
187683,1
187684,0
187685,0
187686,1
187687,1
187688,1
187689,0
187690,1
187691,0
187692,0
187693,1
187694,0
187695,0
187696,0
187697,1
187698,0
187699,0
187700,1
187701,0
187702,0
187703,1
187704,0
187705,0
187706,0
187707,1
187708,0
187709,1
187710,1
187711,0
187712,1
187713,0
187714,0
187715,1
187716,0
187717,1
187718,0
187719,1
187720,1
187721,1
187722,1
187723,1
187724,0
187725,0
187726,0
187727,0
187728,1
187729,1
187730,0
187731,0
187732,0
187733,0
187734,0
187735,0
187736,1
187737,1
187738,0
187739,1
187740,0
187741,1
187742,1
187743,1
187744,1
187745,0
187746,0
187747,1
187748,1
187749,0
187750,1
187751,0
187752,1
187753,1
187754,1
187755,0
187756,0
187757,1
187758,1
187759,0
187760,0
187761,0
187762,0
187763,0
187764,0
187765,1
187766,1
187767,0
187768,0
187769,0
187770,0
187771,1
187772,0
187773,1
187774,1
187775,0
187776,0
187777,0
187778,1
187779,1
187780,1
187781,0
187782,0
187783,0
187784,1
187785,0
187786,1
187787,1
187788,1
187789,1
187790,0
187791,0
187792,0
187793,0
187794,1
187795,0
187796,0
187797,1
187798,1
187799,1
187800,0
187801,1
187802,1
187803,0
187804,0
187805,1
187806,0
187807,1
187808,1
187809,1
187810,0
187811,1
187812,0
187813,0
187814,0
187815,1
187816,0
187817,1
187818,0
187819,1
187820,0
187821,0
187822,0
187823,0
187824,0
187825,0
187826,1
187827,1
187828,0
187829,0
187830,1
187831,1
187832,1
187833,0
187834,0
187835,0
187836,0
187837,1
187838,0
187839,0
187840,0
187841,1
187842,0
187843,0
187844,0
187845,1
187846,0
187847,1
187848,0
187849,1
187850,1
187851,1
187852,0
187853,0
187854,1
187855,0
187856,1
187857,0
187858,1
187859,1
187860,0
187861,0
187862,1
187863,0
187864,0
187865,0
187866,0
187867,0
187868,1
187869,1
187870,0
187871,0
187872,1
187873,1
187874,1
187875,0
187876,0
187877,1
187878,1
187879,0
187880,1
187881,1
187882,0
187883,1
187884,0
187885,1
187886,1
187887,0
187888,0
187889,0
187890,1
187891,0
187892,1
187893,1
187894,0
187895,1
187896,0
187897,0
187898,0
187899,1
187900,0
187901,1
187902,1
187903,0
187904,0
187905,0
187906,1
187907,0
187908,0
187909,1
187910,0
187911,1
187912,1
187913,0
187914,0
187915,1
187916,0
187917,1
187918,1
187919,1
187920,0
187921,0
187922,1
187923,0
187924,0
187925,1
187926,1
187927,0
187928,1
187929,0
187930,1
187931,1
187932,0
187933,0
187934,1
187935,0
187936,1
187937,1
187938,0
187939,0
187940,0
187941,0
187942,1
187943,1
187944,1
187945,1
187946,1
187947,0
187948,0
187949,1
187950,1
187951,1
187952,0
187953,0
187954,0
187955,0
187956,1
187957,1
187958,1
187959,1
187960,1
187961,1
187962,1
187963,0
187964,1
187965,0
187966,0
187967,0
187968,1
187969,1
187970,0
187971,0
187972,1
187973,1
187974,1
187975,0
187976,1
187977,1
187978,0
187979,1
187980,0
187981,0
187982,1
187983,0
187984,0
187985,1
187986,0
187987,1
187988,1
187989,1
187990,1
187991,1
187992,1
187993,1
187994,0
187995,1
187996,0
187997,0
187998,0
187999,1
188000,0
188001,1
188002,1
188003,0
188004,1
188005,0
188006,0
188007,0
188008,0
188009,0
188010,0
188011,0
188012,1
188013,0
188014,0
188015,1
188016,1
188017,0
188018,0
188019,1
188020,1
188021,0
188022,0
188023,1
188024,1
188025,0
188026,1
188027,0
188028,1
188029,0
188030,0
188031,1
188032,1
188033,1
188034,1
188035,1
188036,0
188037,0
188038,0
188039,1
188040,1
188041,0
188042,0
188043,0
188044,1
188045,0
188046,1
188047,1
188048,1
188049,0
188050,1
188051,1
188052,0
188053,0
188054,1
188055,1
188056,0
188057,1
188058,0
188059,1
188060,0
188061,1
188062,0
188063,0
188064,1
188065,0
188066,0
188067,1
188068,1
188069,1
188070,0
188071,0
188072,0
188073,1
188074,1
188075,1
188076,0
188077,0
188078,0
188079,1
188080,0
188081,0
188082,1
188083,1
188084,1
188085,1
188086,1
188087,1
188088,0
188089,0
188090,1
188091,1
188092,0
188093,0
188094,1
188095,1
188096,0
188097,0
188098,0
188099,0
188100,0
188101,0
188102,1
188103,0
188104,1
188105,1
188106,1
188107,0
188108,1
188109,0
188110,1
188111,0
188112,0
188113,0
188114,1
188115,0
188116,1
188117,0
188118,1
188119,1
188120,1
188121,0
188122,0
188123,0
188124,1
188125,0
188126,1
188127,0
188128,0
188129,0
188130,0
188131,1
188132,0
188133,1
188134,0
188135,0
188136,1
188137,1
188138,0
188139,0
188140,0
188141,0
188142,1
188143,0
188144,1
188145,0
188146,0
188147,1
188148,0
188149,0
188150,1
188151,0
188152,1
188153,0
188154,1
188155,1
188156,0
188157,0
188158,1
188159,1
188160,0
188161,0
188162,1
188163,1
188164,0
188165,0
188166,0
188167,0
188168,1
188169,1
188170,0
188171,1
188172,0
188173,0
188174,1
188175,1
188176,0
188177,1
188178,1
188179,1
188180,1
188181,1
188182,1
188183,0
188184,1
188185,1
188186,0
188187,0
188188,0
188189,1
188190,1
188191,1
188192,1
188193,0
188194,1
188195,0
188196,0
188197,1
188198,1
188199,1
188200,0
188201,0
188202,1
188203,0
188204,1
188205,0
188206,1
188207,0
188208,0
188209,1
188210,0
188211,1
188212,0
188213,0
188214,0
188215,0
188216,1
188217,0
188218,0
188219,0
188220,1
188221,1
188222,1
188223,1
188224,0
188225,1
188226,0
188227,1
188228,0
188229,1
188230,0
188231,1
188232,1
188233,1
188234,1
188235,0
188236,1
188237,0
188238,1
188239,0
188240,0
188241,1
188242,0
188243,0
188244,1
188245,1
188246,1
188247,0
188248,1
188249,1
188250,0
188251,0
188252,0
188253,0
188254,0
188255,1
188256,1
188257,1
188258,0
188259,0
188260,0
188261,1
188262,0
188263,0
188264,1
188265,1
188266,0
188267,0
188268,1
188269,1
188270,0
188271,0
188272,0
188273,0
188274,0
188275,0
188276,0
188277,0
188278,0
188279,0
188280,1
188281,0
188282,1
188283,0
188284,0
188285,1
188286,0
188287,1
188288,1
188289,1
188290,1
188291,1
188292,1
188293,1
188294,0
188295,1
188296,0
188297,0
188298,1
188299,1
188300,0
188301,1
188302,1
188303,0
188304,1
188305,0
188306,1
188307,1
188308,0
188309,0
188310,1
188311,0
188312,0
188313,1
188314,0
188315,1
188316,1
188317,0
188318,0
188319,1
188320,0
188321,1
188322,1
188323,0
188324,1
188325,0
188326,0
188327,0
188328,0
188329,0
188330,0
188331,0
188332,1
188333,1
188334,1
188335,1
188336,1
188337,0
188338,0
188339,1
188340,0
188341,0
188342,0
188343,1
188344,0
188345,1
188346,0
188347,1
188348,1
188349,0
188350,1
188351,1
188352,0
188353,1
188354,0
188355,1
188356,1
188357,0
188358,1
188359,0
188360,0
188361,1
188362,0
188363,0
188364,1
188365,0
188366,0
188367,0
188368,1
188369,0
188370,1
188371,1
188372,0
188373,0
188374,1
188375,1
188376,0
188377,1
188378,1
188379,0
188380,1
188381,0
188382,0
188383,1
188384,0
188385,0
188386,0
188387,0
188388,0
188389,0
188390,0
188391,0
188392,0
188393,1
188394,1
188395,0
188396,0
188397,1
188398,1
188399,1
188400,1
188401,1
188402,1
188403,1
188404,1
188405,1
188406,0
188407,0
188408,0
188409,0
188410,1
188411,1
188412,1
188413,0
188414,1
188415,0
188416,1
188417,0
188418,1
188419,1
188420,1
188421,0
188422,1
188423,1
188424,1
188425,1
188426,1
188427,0
188428,1
188429,1
188430,1
188431,1
188432,1
188433,1
188434,1
188435,0
188436,0
188437,1
188438,0
188439,1
188440,1
188441,0
188442,1
188443,0
188444,0
188445,0
188446,1
188447,1
188448,0
188449,1
188450,1
188451,1
188452,1
188453,0
188454,1
188455,0
188456,0
188457,1
188458,0
188459,0
188460,0
188461,0
188462,1
188463,0
188464,0
188465,1
188466,1
188467,0
188468,0
188469,0
188470,0
188471,0
188472,1
188473,1
188474,0
188475,1
188476,1
188477,0
188478,0
188479,0
188480,1
188481,0
188482,0
188483,1
188484,0
188485,1
188486,0
188487,1
188488,1
188489,0
188490,0
188491,1
188492,1
188493,1
188494,1
188495,1
188496,0
188497,1
188498,0
188499,1
188500,0
188501,1
188502,0
188503,0
188504,1
188505,1
188506,0
188507,1
188508,0
188509,1
188510,1
188511,1
188512,0
188513,1
188514,1
188515,0
188516,1
188517,1
188518,0
188519,0
188520,1
188521,1
188522,1
188523,1
188524,0
188525,0
188526,0
188527,1
188528,1
188529,1
188530,0
188531,1
188532,1
188533,1
188534,0
188535,1
188536,0
188537,1
188538,1
188539,1
188540,0
188541,0
188542,1
188543,1
188544,0
188545,1
188546,0
188547,0
188548,1
188549,1
188550,0
188551,1
188552,0
188553,1
188554,1
188555,1
188556,1
188557,1
188558,0
188559,0
188560,0
188561,1
188562,1
188563,0
188564,1
188565,1
188566,1
188567,1
188568,0
188569,1
188570,1
188571,0
188572,1
188573,0
188574,1
188575,0
188576,0
188577,0
188578,0
188579,1
188580,1
188581,1
188582,0
188583,1
188584,0
188585,0
188586,1
188587,0
188588,1
188589,1
188590,1
188591,0
188592,0
188593,0
188594,1
188595,1
188596,1
188597,1
188598,1
188599,1
188600,0
188601,0
188602,1
188603,0
188604,1
188605,1
188606,1
188607,0
188608,0
188609,1
188610,0
188611,0
188612,0
188613,0
188614,1
188615,0
188616,1
188617,0
188618,1
188619,1
188620,0
188621,1
188622,1
188623,1
188624,0
188625,1
188626,1
188627,1
188628,1
188629,0
188630,0
188631,0
188632,1
188633,0
188634,1
188635,1
188636,0
188637,0
188638,1
188639,0
188640,0
188641,0
188642,1
188643,0
188644,0
188645,0
188646,0
188647,0
188648,0
188649,0
188650,0
188651,1
188652,0
188653,0
188654,1
188655,1
188656,1
188657,0
188658,1
188659,0
188660,1
188661,1
188662,0
188663,0
188664,1
188665,1
188666,0
188667,1
188668,1
188669,0
188670,0
188671,0
188672,0
188673,1
188674,1
188675,1
188676,1
188677,1
188678,1
188679,1
188680,0
188681,0
188682,0
188683,1
188684,1
188685,1
188686,1
188687,1
188688,1
188689,1
188690,0
188691,0
188692,1
188693,0
188694,0
188695,0
188696,0
188697,1
188698,0
188699,1
188700,1
188701,1
188702,0
188703,1
188704,1
188705,1
188706,1
188707,1
188708,0
188709,0
188710,1
188711,1
188712,0
188713,1
188714,0
188715,0
188716,0
188717,0
188718,1
188719,1
188720,1
188721,0
188722,0
188723,1
188724,0
188725,1
188726,1
188727,0
188728,0
188729,1
188730,1
188731,0
188732,1
188733,1
188734,1
188735,0
188736,0
188737,1
188738,1
188739,1
188740,1
188741,1
188742,0
188743,1
188744,0
188745,0
188746,1
188747,1
188748,0
188749,1
188750,1
188751,1
188752,0
188753,0
188754,1
188755,1
188756,1
188757,0
188758,0
188759,1
188760,0
188761,0
188762,1
188763,1
188764,0
188765,0
188766,0
188767,0
188768,1
188769,1
188770,0
188771,0
188772,1
188773,1
188774,0
188775,0
188776,1
188777,0
188778,1
188779,0
188780,0
188781,0
188782,0
188783,1
188784,1
188785,1
188786,0
188787,0
188788,0
188789,0
188790,0
188791,1
188792,0
188793,0
188794,0
188795,0
188796,0
188797,1
188798,0
188799,1
188800,1
188801,0
188802,1
188803,0
188804,0
188805,0
188806,0
188807,0
188808,1
188809,1
188810,0
188811,0
188812,0
188813,0
188814,0
188815,0
188816,1
188817,0
188818,1
188819,1
188820,0
188821,1
188822,1
188823,1
188824,1
188825,0
188826,0
188827,1
188828,1
188829,1
188830,1
188831,1
188832,1
188833,0
188834,0
188835,0
188836,0
188837,0
188838,1
188839,1
188840,0
188841,1
188842,1
188843,1
188844,0
188845,0
188846,1
188847,1
188848,1
188849,0
188850,1
188851,0
188852,1
188853,0
188854,0
188855,0
188856,0
188857,0
188858,0
188859,0
188860,0
188861,0
188862,1
188863,0
188864,0
188865,0
188866,0
188867,0
188868,0
188869,0
188870,1
188871,1
188872,0
188873,1
188874,0
188875,0
188876,0
188877,1
188878,0
188879,1
188880,0
188881,0
188882,0
188883,0
188884,0
188885,0
188886,0
188887,0
188888,0
188889,0
188890,0
188891,0
188892,1
188893,0
188894,0
188895,0
188896,1
188897,0
188898,0
188899,1
188900,0
188901,0
188902,1
188903,1
188904,1
188905,1
188906,0
188907,1
188908,0
188909,1
188910,1
188911,1
188912,1
188913,1
188914,1
188915,0
188916,1
188917,0
188918,0
188919,1
188920,1
188921,1
188922,1
188923,0
188924,0
188925,1
188926,1
188927,0
188928,0
188929,0
188930,1
188931,1
188932,1
188933,0
188934,1
188935,0
188936,1
188937,0
188938,0
188939,0
188940,1
188941,0
188942,1
188943,0
188944,1
188945,1
188946,1
188947,0
188948,1
188949,0
188950,0
188951,1
188952,1
188953,0
188954,1
188955,1
188956,0
188957,0
188958,0
188959,0
188960,1
188961,1
188962,1
188963,0
188964,0
188965,1
188966,0
188967,1
188968,0
188969,0
188970,0
188971,1
188972,1
188973,1
188974,1
188975,0
188976,1
188977,0
188978,0
188979,0
188980,1
188981,1
188982,1
188983,0
188984,0
188985,0
188986,0
188987,1
188988,1
188989,1
188990,0
188991,1
188992,0
188993,0
188994,0
188995,1
188996,1
188997,1
188998,1
188999,0
189000,0
189001,0
189002,0
189003,0
189004,0
189005,0
189006,1
189007,0
189008,1
189009,1
189010,1
189011,1
189012,1
189013,1
189014,1
189015,1
189016,0
189017,0
189018,0
189019,0
189020,1
189021,1
189022,0
189023,0
189024,1
189025,1
189026,1
189027,0
189028,1
189029,0
189030,1
189031,0
189032,0
189033,0
189034,1
189035,0
189036,1
189037,1
189038,0
189039,1
189040,0
189041,0
189042,0
189043,0
189044,0
189045,0
189046,0
189047,0
189048,1
189049,0
189050,1
189051,1
189052,0
189053,0
189054,1
189055,1
189056,1
189057,1
189058,0
189059,0
189060,1
189061,0
189062,1
189063,1
189064,0
189065,0
189066,0
189067,1
189068,0
189069,0
189070,1
189071,1
189072,1
189073,0
189074,0
189075,0
189076,1
189077,0
189078,1
189079,0
189080,0
189081,0
189082,1
189083,1
189084,1
189085,0
189086,1
189087,1
189088,1
189089,1
189090,0
189091,0
189092,1
189093,0
189094,1
189095,0
189096,1
189097,0
189098,0
189099,0
189100,0
189101,1
189102,0
189103,0
189104,0
189105,0
189106,0
189107,0
189108,1
189109,1
189110,0
189111,0
189112,1
189113,0
189114,1
189115,0
189116,0
189117,0
189118,1
189119,0
189120,0
189121,1
189122,0
189123,0
189124,1
189125,0
189126,1
189127,0
189128,0
189129,1
189130,1
189131,0
189132,1
189133,1
189134,0
189135,0
189136,0
189137,1
189138,0
189139,0
189140,1
189141,0
189142,1
189143,1
189144,0
189145,1
189146,0
189147,1
189148,1
189149,1
189150,0
189151,0
189152,0
189153,0
189154,1
189155,0
189156,0
189157,0
189158,1
189159,0
189160,1
189161,0
189162,1
189163,1
189164,0
189165,0
189166,0
189167,1
189168,1
189169,0
189170,1
189171,1
189172,0
189173,0
189174,0
189175,0
189176,1
189177,1
189178,1
189179,0
189180,0
189181,1
189182,0
189183,0
189184,0
189185,1
189186,1
189187,0
189188,1
189189,0
189190,1
189191,1
189192,1
189193,0
189194,0
189195,0
189196,0
189197,1
189198,1
189199,0
189200,1
189201,1
189202,0
189203,1
189204,1
189205,0
189206,1
189207,0
189208,0
189209,1
189210,1
189211,0
189212,1
189213,1
189214,1
189215,0
189216,0
189217,0
189218,1
189219,0
189220,0
189221,1
189222,0
189223,0
189224,1
189225,0
189226,1
189227,0
189228,1
189229,1
189230,1
189231,0
189232,1
189233,1
189234,1
189235,0
189236,1
189237,1
189238,1
189239,0
189240,0
189241,0
189242,1
189243,1
189244,0
189245,1
189246,1
189247,0
189248,0
189249,1
189250,0
189251,0
189252,0
189253,1
189254,0
189255,0
189256,1
189257,0
189258,0
189259,1
189260,0
189261,0
189262,0
189263,0
189264,0
189265,0
189266,0
189267,1
189268,0
189269,0
189270,1
189271,1
189272,0
189273,1
189274,0
189275,0
189276,1
189277,0
189278,1
189279,1
189280,1
189281,1
189282,1
189283,0
189284,1
189285,0
189286,0
189287,1
189288,1
189289,1
189290,0
189291,1
189292,1
189293,0
189294,0
189295,0
189296,0
189297,0
189298,1
189299,0
189300,1
189301,0
189302,1
189303,1
189304,1
189305,0
189306,0
189307,0
189308,0
189309,1
189310,0
189311,0
189312,1
189313,1
189314,1
189315,1
189316,0
189317,0
189318,0
189319,1
189320,1
189321,0
189322,0
189323,1
189324,0
189325,1
189326,0
189327,0
189328,0
189329,0
189330,1
189331,1
189332,1
189333,1
189334,0
189335,1
189336,1
189337,1
189338,1
189339,1
189340,0
189341,1
189342,0
189343,1
189344,0
189345,1
189346,0
189347,0
189348,1
189349,1
189350,1
189351,0
189352,0
189353,0
189354,1
189355,0
189356,0
189357,1
189358,0
189359,0
189360,0
189361,1
189362,0
189363,0
189364,1
189365,0
189366,0
189367,0
189368,1
189369,0
189370,0
189371,1
189372,0
189373,0
189374,0
189375,1
189376,0
189377,0
189378,0
189379,0
189380,1
189381,1
189382,0
189383,0
189384,0
189385,0
189386,0
189387,1
189388,0
189389,1
189390,0
189391,1
189392,1
189393,0
189394,1
189395,0
189396,1
189397,0
189398,0
189399,1
189400,0
189401,1
189402,0
189403,0
189404,1
189405,0
189406,1
189407,1
189408,1
189409,0
189410,0
189411,0
189412,0
189413,1
189414,0
189415,0
189416,0
189417,0
189418,0
189419,0
189420,0
189421,1
189422,0
189423,0
189424,1
189425,0
189426,1
189427,0
189428,0
189429,0
189430,0
189431,1
189432,1
189433,0
189434,0
189435,1
189436,1
189437,0
189438,0
189439,1
189440,1
189441,1
189442,0
189443,0
189444,1
189445,0
189446,1
189447,0
189448,1
189449,0
189450,1
189451,1
189452,1
189453,0
189454,1
189455,1
189456,0
189457,0
189458,1
189459,0
189460,0
189461,1
189462,1
189463,0
189464,1
189465,0
189466,0
189467,0
189468,1
189469,1
189470,0
189471,1
189472,0
189473,0
189474,0
189475,0
189476,1
189477,0
189478,0
189479,1
189480,1
189481,1
189482,0
189483,0
189484,1
189485,0
189486,1
189487,1
189488,0
189489,0
189490,1
189491,1
189492,1
189493,1
189494,1
189495,0
189496,0
189497,0
189498,1
189499,0
189500,0
189501,1
189502,1
189503,0
189504,0
189505,1
189506,1
189507,0
189508,0
189509,0
189510,1
189511,0
189512,1
189513,0
189514,0
189515,1
189516,1
189517,1
189518,0
189519,1
189520,1
189521,0
189522,1
189523,1
189524,1
189525,0
189526,0
189527,0
189528,1
189529,0
189530,1
189531,1
189532,1
189533,1
189534,0
189535,1
189536,1
189537,0
189538,1
189539,1
189540,0
189541,0
189542,0
189543,1
189544,0
189545,0
189546,0
189547,0
189548,0
189549,1
189550,1
189551,0
189552,1
189553,1
189554,1
189555,0
189556,0
189557,0
189558,0
189559,0
189560,0
189561,0
189562,0
189563,1
189564,0
189565,0
189566,1
189567,1
189568,1
189569,0
189570,0
189571,1
189572,1
189573,1
189574,1
189575,1
189576,0
189577,0
189578,1
189579,1
189580,0
189581,0
189582,1
189583,1
189584,0
189585,1
189586,0
189587,0
189588,1
189589,0
189590,1
189591,1
189592,0
189593,0
189594,0
189595,1
189596,0
189597,1
189598,1
189599,1
189600,0
189601,0
189602,1
189603,1
189604,0
189605,0
189606,1
189607,1
189608,0
189609,0
189610,0
189611,1
189612,0
189613,1
189614,1
189615,0
189616,0
189617,0
189618,1
189619,1
189620,1
189621,1
189622,0
189623,1
189624,1
189625,0
189626,1
189627,0
189628,1
189629,1
189630,1
189631,1
189632,1
189633,1
189634,1
189635,1
189636,0
189637,0
189638,1
189639,1
189640,0
189641,0
189642,1
189643,0
189644,1
189645,0
189646,1
189647,0
189648,1
189649,0
189650,1
189651,0
189652,0
189653,1
189654,1
189655,1
189656,0
189657,1
189658,1
189659,1
189660,0
189661,1
189662,0
189663,1
189664,1
189665,1
189666,0
189667,0
189668,1
189669,1
189670,0
189671,1
189672,1
189673,0
189674,0
189675,0
189676,1
189677,1
189678,0
189679,0
189680,1
189681,1
189682,0
189683,0
189684,0
189685,0
189686,1
189687,1
189688,1
189689,1
189690,1
189691,1
189692,0
189693,0
189694,0
189695,0
189696,1
189697,0
189698,1
189699,0
189700,0
189701,1
189702,0
189703,0
189704,1
189705,1
189706,0
189707,1
189708,1
189709,1
189710,0
189711,1
189712,0
189713,1
189714,1
189715,0
189716,1
189717,1
189718,1
189719,0
189720,1
189721,1
189722,1
189723,0
189724,1
189725,0
189726,0
189727,0
189728,0
189729,1
189730,1
189731,1
189732,1
189733,0
189734,0
189735,1
189736,1
189737,0
189738,0
189739,1
189740,1
189741,1
189742,1
189743,1
189744,0
189745,1
189746,1
189747,1
189748,1
189749,1
189750,0
189751,0
189752,0
189753,0
189754,0
189755,0
189756,0
189757,1
189758,1
189759,0
189760,1
189761,0
189762,1
189763,0
189764,0
189765,0
189766,1
189767,0
189768,0
189769,0
189770,1
189771,0
189772,0
189773,0
189774,0
189775,0
189776,0
189777,1
189778,0
189779,0
189780,1
189781,0
189782,0
189783,0
189784,0
189785,1
189786,0
189787,0
189788,0
189789,1
189790,0
189791,0
189792,0
189793,1
189794,0
189795,0
189796,1
189797,0
189798,1
189799,1
189800,1
189801,1
189802,0
189803,0
189804,0
189805,1
189806,0
189807,0
189808,1
189809,0
189810,1
189811,1
189812,1
189813,1
189814,0
189815,0
189816,1
189817,0
189818,0
189819,1
189820,1
189821,0
189822,1
189823,0
189824,1
189825,1
189826,1
189827,0
189828,0
189829,1
189830,0
189831,0
189832,0
189833,0
189834,1
189835,0
189836,0
189837,0
189838,1
189839,0
189840,1
189841,1
189842,1
189843,0
189844,1
189845,1
189846,1
189847,0
189848,0
189849,1
189850,0
189851,1
189852,0
189853,0
189854,0
189855,1
189856,1
189857,0
189858,1
189859,0
189860,0
189861,0
189862,0
189863,0
189864,0
189865,0
189866,1
189867,0
189868,1
189869,0
189870,0
189871,1
189872,1
189873,0
189874,1
189875,0
189876,0
189877,1
189878,0
189879,1
189880,0
189881,0
189882,1
189883,1
189884,1
189885,0
189886,1
189887,1
189888,1
189889,0
189890,1
189891,1
189892,1
189893,0
189894,0
189895,0
189896,1
189897,0
189898,0
189899,0
189900,0
189901,0
189902,0
189903,0
189904,0
189905,0
189906,1
189907,1
189908,0
189909,1
189910,1
189911,0
189912,1
189913,0
189914,0
189915,1
189916,0
189917,0
189918,1
189919,0
189920,0
189921,0
189922,0
189923,0
189924,1
189925,1
189926,0
189927,0
189928,1
189929,1
189930,1
189931,0
189932,0
189933,1
189934,0
189935,1
189936,1
189937,1
189938,0
189939,0
189940,0
189941,0
189942,0
189943,0
189944,0
189945,0
189946,0
189947,0
189948,1
189949,0
189950,0
189951,0
189952,1
189953,1
189954,1
189955,0
189956,0
189957,0
189958,1
189959,0
189960,0
189961,0
189962,1
189963,0
189964,0
189965,0
189966,1
189967,1
189968,1
189969,1
189970,0
189971,0
189972,1
189973,1
189974,0
189975,1
189976,1
189977,0
189978,1
189979,0
189980,0
189981,0
189982,0
189983,1
189984,1
189985,1
189986,0
189987,0
189988,1
189989,1
189990,0
189991,0
189992,0
189993,1
189994,1
189995,1
189996,0
189997,1
189998,1
189999,1
190000,0
190001,0
190002,0
190003,0
190004,1
190005,1
190006,1
190007,1
190008,0
190009,1
190010,0
190011,1
190012,0
190013,0
190014,0
190015,0
190016,0
190017,1
190018,0
190019,1
190020,0
190021,0
190022,0
190023,1
190024,0
190025,1
190026,1
190027,1
190028,1
190029,1
190030,1
190031,1
190032,1
190033,0
190034,0
190035,1
190036,0
190037,1
190038,0
190039,1
190040,0
190041,0
190042,0
190043,0
190044,0
190045,1
190046,1
190047,1
190048,0
190049,0
190050,0
190051,0
190052,1
190053,0
190054,0
190055,0
190056,0
190057,1
190058,0
190059,0
190060,1
190061,1
190062,0
190063,0
190064,0
190065,1
190066,0
190067,1
190068,0
190069,1
190070,1
190071,0
190072,0
190073,0
190074,0
190075,0
190076,1
190077,1
190078,1
190079,1
190080,0
190081,1
190082,1
190083,1
190084,0
190085,1
190086,1
190087,1
190088,0
190089,0
190090,0
190091,1
190092,0
190093,0
190094,1
190095,0
190096,0
190097,1
190098,0
190099,1
190100,1
190101,0
190102,1
190103,1
190104,0
190105,0
190106,0
190107,0
190108,1
190109,1
190110,1
190111,0
190112,0
190113,0
190114,0
190115,0
190116,0
190117,1
190118,1
190119,1
190120,0
190121,0
190122,1
190123,0
190124,1
190125,1
190126,0
190127,1
190128,1
190129,1
